patrimonio;Descricao;dataBaixa;vidaUtil;valorBruto;depreciacao;valorLiquido
20892;FAC-SÍMILE ELETRÔNICO;15/05/2017;0;779;233,58;545,42
20893;FAC-SÍMILE ELETRÔNICO;15/05/2017;0;779;233,58;545,42
22757;APARELHO TELEFONICO KS COM TECLADO;17/12/2019;57;1220;512,31;707,69
22759;APARELHO TELEFONICO KS COM TECLADO;17/12/2019;57;1220;512,31;707,69
22769;APARELHO TELEFONICO KS COM TECLADO;17/12/2019;57;1220;512,31;707,69
22774;APARELHO TELEFONICO SIMPLES COM TECLADO;09/01/2019;68;43,5;15,08;28,42
22776;APARELHO TELEFONICO SIMPLES COM TECLADO;09/01/2019;68;43,5;15,08;28,42
22780;APARELHO TELEFONICO SIMPLES COM TECLADO;09/01/2019;68;43,5;15,08;28,42
22782;APARELHO TELEFONICO SIMPLES COM TECLADO;09/01/2019;68;43,5;15,08;28,42
22784;APARELHO TELEFONICO SIMPLES COM TECLADO;09/01/2019;68;43,5;15,08;28,42
22787;APARELHO TELEFONICO SIMPLES COM TECLADO;09/01/2019;68;43,5;15,08;28,42
22788;APARELHO TELEFONICO SIMPLES COM TECLADO;09/01/2019;68;43,5;15,08;28,42
22789;APARELHO TELEFONICO SIMPLES COM TECLADO;09/01/2019;68;43,5;15,08;28,42
22790;APARELHO TELEFONICO SIMPLES COM TECLADO;09/01/2019;68;43,5;15,08;28,42
22792;APARELHO TELEFONICO SIMPLES COM TECLADO;09/01/2019;68;43,5;15,08;28,42
22793;APARELHO TELEFONICO SIMPLES COM TECLADO;09/01/2019;68;43,5;15,08;28,42
22797;APARELHO TELEFONICO SIMPLES COM TECLADO;09/01/2019;68;43,5;15,08;28,42
22798;APARELHO TELEFONICO SIMPLES COM TECLADO;09/01/2019;68;43,5;15,08;28,42
24488;APARELHO TELEFONICO AASTRA/ MITEL;17/12/2019;70;1310;436,55;873,45
24520;APARELHO TELEFONICO AASTRA/ MITEL;17/12/2019;70;1310;436,55;873,45
31640;TELEFONE MÓVEL GLOBAL POR SATÉLITE;17/05/2019;103;2950;334,39;2615,61
31641;TELEFONE MÓVEL GLOBAL POR SATÉLITE;17/05/2019;103;2950;334,39;2615,61
31642;TELEFONE MÓVEL GLOBAL POR SATÉLITE;17/05/2019;103;2950;334,39;2615,61
31643;TELEFONE MÓVEL GLOBAL POR SATÉLITE;17/05/2019;103;2950;334,39;2615,61
31644;TELEFONE MÓVEL GLOBAL POR SATÉLITE;17/05/2019;103;2950;334,39;2615,61
31645;TELEFONE MÓVEL GLOBAL POR SATÉLITE;03/07/2019;101;2950;373,73;2576,27
200556;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200557;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200558;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200559;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200560;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200561;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200562;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200563;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200564;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200565;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200566;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200567;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200568;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200569;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200570;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200571;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200572;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200573;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200574;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200575;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200576;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
200577;INTERFACELAMENTO CELULAR;17/12/2019;30;550;330,05;219,95
202295;INTERFACELAMENTO CELULAR;17/12/2019;0;125;99,96;25,04
202296;INTERFACELAMENTO CELULAR;17/12/2019;0;125;99,96;25,04
2216;APARELHO NEGATOSCÓPIO;04/02/2019;0;14,91;0;14,91
4109;COMPRESSOR ODONTOLÓGICO;11/05/2017;0;0,01;0;0,01
201496;APARELHO REGULADOR DE PRESSÃO;13/06/2017;0;0,1;0;0,1
202325;APARELHO DE MEDIR PRESSÃO;04/02/2019;28;175,41;98,91;76,5
207748;APARELHO DE MEDIR PRESSÃO;17/12/2019;79;115,66;51,85;63,81
207752;LANTERNA DE USO MÉDICO;13/06/2017;0;231,25;71;160,25
207759;CANETA ALTA ROTAÇÃO;04/02/2019;90;169,9;68,07;101,83
10186;SISTEMA DE MONITORAMENTO;17/12/2019;0;2819,9;2537,9;282
22214;PORTEIRO ELETRÔNICO;09/01/2019;64;600;252;348
24358;MONITOR DE TEMPERATURA COM ALARME;09/01/2019;78;2580;812,7;1767,3
24359;MONITOR DE TEMPERATURA COM ALARME;09/01/2019;78;2580;812,7;1767,3
31294;BASTÃO RETRÁTIL DE AÇO CARBONO;23/12/2019;91;70,88;15,37;55,51
31295;BASTÃO RETRÁTIL DE AÇO CARBONO;19/11/2019;92;70,88;14,84;56,04
31296;BASTÃO RETRÁTIL DE AÇO CARBONO;28/01/2020;90;70,88;15,9;54,98
31297;BASTÃO RETRÁTIL DE AÇO CARBONO;23/12/2019;91;70,88;15,37;55,51
31298;BASTÃO RETRÁTIL DE AÇO CARBONO;23/12/2019;91;70,88;15,37;55,51
31299;BASTÃO RETRÁTIL DE AÇO CARBONO;23/12/2019;91;70,88;15,37;55,51
31300;BASTÃO RETRÁTIL DE AÇO CARBONO;13/12/2019;91;70,88;15,37;55,51
31301;BASTÃO RETRÁTIL DE AÇO CARBONO;23/12/2019;91;70,88;15,37;55,51
31302;BASTÃO RETRÁTIL DE AÇO CARBONO;23/12/2019;91;70,88;15,37;55,51
31313;BASTÃO RETRÁTIL DE AÇO CARBONO;13/12/2019;91;70,88;15,37;55,51
31315;BASTÃO RETRÁTIL DE AÇO CARBONO;23/12/2019;91;70,88;15,37;55,51
31316;BASTÃO RETRÁTIL DE AÇO CARBONO;13/12/2019;91;70,88;15,37;55,51
31317;BASTÃO RETRÁTIL DE AÇO CARBONO;11/12/2019;91;70,88;15,37;55,51
31318;BASTÃO RETRÁTIL DE AÇO CARBONO;23/12/2019;91;70,88;15,37;55,51
31319;BASTÃO RETRÁTIL DE AÇO CARBONO;13/12/2019;91;70,88;15,37;55,51
31320;BASTÃO RETRÁTIL DE AÇO CARBONO;23/12/2019;91;70,88;15,37;55,51
31321;BASTÃO RETRÁTIL DE AÇO CARBONO;13/12/2019;91;70,88;15,37;55,51
31322;BASTÃO RETRÁTIL DE AÇO CARBONO;23/12/2019;91;70,88;15,37;55,51
31323;BASTÃO RETRÁTIL DE AÇO CARBONO;23/12/2019;91;70,88;15,37;55,51
31324;BASTÃO RETRÁTIL DE AÇO CARBONO;13/12/2019;91;70,88;15,37;55,51
31325;BASTÃO RETRÁTIL DE AÇO CARBONO;23/12/2019;91;70,88;15,37;55,51
31327;BASTÃO RETRÁTIL DE AÇO CARBONO;22/11/2019;92;70,88;14,84;56,04
31328;BASTÃO RETRÁTIL DE AÇO CARBONO;11/12/2019;91;70,88;15,37;55,51
31329;BASTÃO RETRÁTIL DE AÇO CARBONO;27/12/2019;91;70,88;15,37;55,51
31330;BASTÃO RETRÁTIL DE AÇO CARBONO;12/11/2019;92;70,88;14,84;56,04
31331;BASTÃO RETRÁTIL DE AÇO CARBONO;23/12/2019;91;70,88;15,37;55,51
31332;BASTÃO RETRÁTIL DE AÇO CARBONO;23/12/2019;91;70,88;15,37;55,51
31333;BASTÃO RETRÁTIL DE AÇO CARBONO;27/12/2019;91;70,88;15,37;55,51
31334;BASTÃO RETRÁTIL DE AÇO CARBONO;28/01/2020;90;70,88;15,9;54,98
31335;BASTÃO RETRÁTIL DE AÇO CARBONO;23/12/2019;91;70,88;15,37;55,51
31336;BASTÃO RETRÁTIL DE AÇO CARBONO;23/12/2019;91;70,88;15,37;55,51
31337;BASTÃO RETRÁTIL DE AÇO CARBONO;13/12/2019;91;70,88;15,37;55,51
31339;BASTÃO RETRÁTIL DE AÇO CARBONO;13/12/2019;91;70,88;15,37;55,51
31455;KIT DISPOSITIVO ELÉTRICO INCAPACITANTE;28/01/2020;93;4500;911,25;3588,75
31456;KIT DISPOSITIVO ELÉTRICO INCAPACITANTE;23/12/2019;94;4500;877,5;3622,5
31457;KIT DISPOSITIVO ELÉTRICO INCAPACITANTE;23/12/2019;94;4500;877,5;3622,5
31458;KIT DISPOSITIVO ELÉTRICO INCAPACITANTE;27/12/2019;94;4500;877,5;3622,5
31459;KIT DISPOSITIVO ELÉTRICO INCAPACITANTE;11/12/2019;94;4500;877,5;3622,5
31460;KIT DISPOSITIVO ELÉTRICO INCAPACITANTE;23/12/2019;94;4500;877,5;3622,5
31461;KIT DISPOSITIVO ELÉTRICO INCAPACITANTE;13/12/2019;94;4500;877,5;3622,5
31462;KIT DISPOSITIVO ELÉTRICO INCAPACITANTE;23/12/2019;94;4500;877,5;3622,5
31463;KIT DISPOSITIVO ELÉTRICO INCAPACITANTE;23/12/2019;94;4500;877,5;3622,5
31464;KIT DISPOSITIVO ELÉTRICO INCAPACITANTE;13/12/2019;94;4500;877,5;3622,5
31465;KIT DISPOSITIVO ELÉTRICO INCAPACITANTE;13/12/2019;94;4500;877,5;3622,5
31466;KIT DISPOSITIVO ELÉTRICO INCAPACITANTE;23/12/2019;94;4500;877,5;3622,5
31468;KIT DISPOSITIVO ELÉTRICO INCAPACITANTE;13/12/2019;94;4500;877,5;3622,5
31469;KIT DISPOSITIVO ELÉTRICO INCAPACITANTE;23/12/2019;94;4500;877,5;3622,5
31470;KIT DISPOSITIVO ELÉTRICO INCAPACITANTE;13/12/2019;94;4500;877,5;3622,5
32894;COFRE DE SEGURANÇA PARA MÍDIAS MODELO 2025;05/10/2018;119;19800;148,5;19651,5
36406;COLETE À PROVA DE BALA, MODELO POLICIAL, TAM MÉDIO, NÍVEL II, CAPA TERBRIM, PRETO;06/08/2019;0;338,39;304,55;33,84
36407;COLETE À PROVA DE BALA, MODELO POLICIAL, TAM MÉDIO, NÍVEL II, CAPA TERBRIM, PRETO;06/08/2019;0;338,39;304,55;33,84
36408;COLETE À PROVA DE BALA, MODELO POLICIAL, TAM MÉDIO, NÍVEL II, CAPA TERBRIM, PRETO;06/08/2019;0;338,39;304,55;33,84
36409;COLETE À PROVA DE BALA, MODELO POLICIAL, TAM MÉDIO, NÍVEL II, CAPA TERBRIM, PRETO;06/08/2019;0;338,39;304,55;33,84
36410;COLETE À PROVA DE BALA, MODELO POLICIAL,TAM GRANDE, NÍVEL II, CAPA TERBRIM, PRETO;06/08/2019;0;368,75;331,87;36,88
36411;COLETE À PROVA DE BALA, MODELO POLICIAL,TAM GRANDE, NÍVEL II, CAPA TERBRIM, PRETO;06/08/2019;0;368,75;331,87;36,88
36412;COLETE A PROVA DE BALA,BLINTEC NÍVEL II-PRETO-TAM MÉDIO SÉRIE 4227648;06/08/2019;0;263,48;237,13;26,35
36413;COLETE A PROVA DE BALA,BLINTEC NÍVEL II-PRETO-TAM MÉDIO SÉRIE 4227649;06/08/2019;0;263,48;237,13;26,35
214953;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214954;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214955;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214956;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214957;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214958;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214959;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214961;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214962;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214964;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214965;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214966;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214967;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214970;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214971;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214972;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214973;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214974;BASTÃO RETRÁTIL DE AÇO CARBONO;08/05/2017;0;70,88;2,65;68,23
214975;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214976;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214977;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214979;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214980;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214981;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
214982;BASTÃO RETRÁTIL DE AÇO CARBONO;03/04/2017;0;70,88;2,12;68,76
216128;COLETE DE PROTEÇÃO BALISTICA;03/04/2017;0;1000;22,5;977,5
216129;COLETE DE PROTEÇÃO BALISTICA;03/04/2017;0;1000;22,5;977,5
216130;COLETE DE PROTEÇÃO BALISTICA;03/04/2017;0;1000;22,5;977,5
216131;COLETE DE PROTEÇÃO BALISTICA;03/04/2017;0;1000;22,5;977,5
216132;COLETE DE PROTEÇÃO BALISTICA;03/04/2017;0;1000;22,5;977,5
216133;COLETE DE PROTEÇÃO BALISTICA;03/04/2017;0;1000;22,5;977,5
216134;COLETE DE PROTEÇÃO BALISTICA;03/04/2017;0;1000;22,5;977,5
216135;COLETE DE PROTEÇÃO BALISTICA;03/04/2017;0;1000;22,5;977,5
216136;COLETE DE PROTEÇÃO BALISTICA;03/04/2017;0;1000;22,5;977,5
216137;COLETE DE PROTEÇÃO BALISTICA;03/04/2017;0;1000;22,5;977,5
216138;COLETE DE PROTEÇÃO BALISTICA;03/04/2017;0;1000;22,5;977,5
216139;COLETE DE PROTEÇÃO BALISTICA;03/04/2017;0;1000;22,5;977,5
216140;COLETE DE PROTEÇÃO BALISTICA;03/04/2017;0;1000;22,5;977,5
216141;COLETE DE PROTEÇÃO BALISTICA;03/04/2017;0;1000;22,5;977,5
216142;COLETE DE PROTEÇÃO BALISTICA;03/04/2017;0;1000;22,5;977,5
216143;COLETE DE PROTEÇÃO BALISTICA;03/04/2017;0;1000;22,5;977,5
216144;COLETE DE PROTEÇÃO BALISTICA;03/04/2017;0;1000;22,5;977,5
216145;COLETE DE PROTEÇÃO BALISTICA;03/04/2017;0;1000;22,5;977,5
216153;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216154;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216155;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216156;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216157;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216158;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216159;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216160;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216161;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216162;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216163;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216164;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216165;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216166;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216167;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216168;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216169;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216170;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216171;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216172;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216173;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216174;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216175;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216176;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216177;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216178;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216179;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216180;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216181;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216182;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216183;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216184;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216185;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216186;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216187;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216188;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216189;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216190;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216191;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216192;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216193;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216194;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216195;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216196;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216197;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216198;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216199;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216200;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216201;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216202;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216203;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216204;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216205;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216206;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216207;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216208;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216209;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216210;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216211;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216212;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216213;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216214;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216215;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216216;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216217;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216218;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216219;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216220;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216221;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216222;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1141,92;25,68;1116,24
216233;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216234;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216235;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216236;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216237;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216238;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216239;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216240;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216241;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216242;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216243;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216244;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216245;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216246;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216247;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216248;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216249;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216250;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216251;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216252;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216253;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216254;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216255;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216256;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216257;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216258;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1194,67;26,88;1167,79
216263;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1330,42;29,94;1300,48
216264;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1330,42;29,94;1300,48
216265;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1309,38;29,46;1279,92
216266;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1309,38;29,46;1279,92
216267;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1309,38;29,46;1279,92
216268;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1309,38;29,46;1279,92
216269;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1309,38;29,46;1279,92
216270;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1309,38;29,46;1279,92
216271;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1309,38;29,46;1279,92
216272;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1309,38;29,46;1279,92
216273;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1309,38;29,46;1279,92
216274;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1309,38;29,46;1279,92
216275;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1309,38;29,46;1279,92
216276;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1309,38;29,46;1279,92
216277;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1309,38;29,46;1279,92
216278;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1309,38;29,46;1279,92
216279;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1309,38;29,46;1279,92
216280;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1309,38;29,46;1279,92
216281;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1309,38;29,46;1279,92
216282;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1309,38;29,46;1279,92
216284;COLETE DE PROTEÇÃO BALÍSTICA;18/12/2019;84;1309,38;353,52;955,86
216287;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1370,63;30,84;1339,79
216288;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1370,63;30,84;1339,79
216289;COLETE DE PROTEÇÃO BALÍSTICA;03/04/2017;0;1370,63;30,84;1339,79
