id;responsavel;cedente;sala;nivel1;nivel2;nivelSuperior;tombamento;dataMovimentacao;interna;retorno;inventario;responsavelCadastro;dataConfirmacaoRecebimento;descricaoBem
33312;LCCS;AMB;SL. Nº 402SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;25321;2018-07-10;S;N;NA;Marcio Guillardi da Silva;2019/03/27 15:06:00;"MESA DE TRABALHO ANGULAR EM ""L"" L1400/P600 X L1400/P600 X H730 MM"
33312;LCCS;AMB;SL. Nº 402SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;25322;2018-07-10;S;N;NA;Marcio Guillardi da Silva;2019/03/27 15:06:00;"MESA DE TRABALHO ANGULAR EM ""L"" L1400/P600 X L1400/P600 X H730 MM"
34893;LCCS;AMB;SL. Nº 707;SEÇÃO DE PATRIMÔNIO - DL;NA;CNC, 07º ANDAR;29390;2018-08-08;S;N;NA;Marcio Guillardi da Silva;2019/05/31 14:50:00;MESA DE TRABALHO RETANGULAR
69090;LCCS;AMLM;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;24418;2019-09-06;S;N;NA;SCMC;2019/11/07 11:08:00;POLTRONA GIRATÓRIA ESPALDAR ALTO
81203;LCCS;AMLM;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;38699;2020-01-30;S;N;NA;Marcio Guillardi da Silva;2020/02/27 17:25:00;PONTO DE ACESSO PARA 8 PARTICIPANTES, MEETUP
62648;LCCS;AMTO;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;15801;2019-07-02;S;N;NA;Marcio Guillardi da Silva;2019/07/02 14:16:00;SOFÁ EM COURO PARA 02 LUGARES
62827;LCCS;AMTO;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;21869;2019-07-04;S;N;NA;Marcio Guillardi da Silva;2019/07/04 10:44:00;CIRCULADOR DE AR
62829;LCCS;AMTO;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;28506;2019-07-04;S;N;NA;Marcio Guillardi da Silva;2019/07/04 10:44:00;GAVETEIRO VOLANTE
62829;LCCS;AMTO;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;28513;2019-07-04;S;N;NA;Marcio Guillardi da Silva;2019/07/04 10:44:00;GAVETEIRO VOLANTE
62965;LCCS;AMTO;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;18382;2019-07-04;S;N;NA;Marcio Guillardi da Silva;2019/11/06 18:40:00;LIXEIRA EM POLIETILENO
62965;LCCS;AMTO;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;18384;2019-07-04;S;N;NA;Marcio Guillardi da Silva;2019/11/06 18:40:00;LIXEIRA EM POLIETILENO
62965;LCCS;AMTO;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;18387;2019-07-04;S;N;NA;Marcio Guillardi da Silva;2019/11/06 18:40:00;LIXEIRA EM POLIETILENO
62965;LCCS;AMTO;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;18388;2019-07-04;S;N;NA;Marcio Guillardi da Silva;2019/11/06 18:40:00;LIXEIRA EM POLIETILENO
62965;LCCS;AMTO;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;18390;2019-07-04;S;N;NA;Marcio Guillardi da Silva;2019/11/06 18:40:00;LIXEIRA EM POLIETILENO
64054;LCCS;AMTO;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;28527;2019-07-17;S;N;NA;Marcio Guillardi da Silva;2020/02/04 12:43:00;GAVETEIRO VOLANTE
80640;LCCS;AMTO;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;12902;2020-01-22;S;N;NA;Marcio Guillardi da Silva;2020/02/04 12:23:00;IMPRESSORA LASER
80640;LCCS;AMTO;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;16122;2020-01-22;S;N;NA;Marcio Guillardi da Silva;2020/02/04 12:23:00;ESTABILIZADOR DE TENSÃO AUTOMÁTICO
80640;LCCS;AMTO;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;16154;2020-01-22;S;N;NA;Marcio Guillardi da Silva;2020/02/04 12:23:00;ESTABILIZADOR DE TENSÃO AUTOMÁTICO
80640;LCCS;AMTO;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;24063;2020-01-22;S;N;NA;Marcio Guillardi da Silva;2020/02/04 12:23:00;IMPRESSORA LASER
80642;LCCS;AMTO;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;21797;2020-01-22;S;N;NA;Marcio Guillardi da Silva;2020/02/04 12:23:00;SCANNER DE MESA
72198;LCCS;ANRF;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;18255;2019-10-09;S;N;NA;Marcio Guillardi da Silva;2019/10/09 17:37:00;POLTRONA GIRATORIA EM TECIDO ESPALDAR ALTO
72226;LCCS;ANRF;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;25672;2019-10-10;S;N;NA;Marcio Guillardi da Silva;2019/10/10 16:21:00;"MESA DE TRABALHO ANGULAR EM ""L"" L1400/P600 X L1400/P600 X H730 MM"
28201;LCCS;ARA;SL. Nº 707;SEÇÃO DE PATRIMÔNIO - DL;NA;CNC, 07º ANDAR;31441;2018-04-25;S;N;NA;Marcio Guillardi da Silva;2018/04/27 13:08:00;POLTRONA GIRATÓRIA C/BRAÇOS
43059;LCCS;ARSD;SL. Nº 707;SEÇÃO DE PATRIMÔNIO - DL;NA;CNC, 07º ANDAR;33323;2018-12-06;S;N;NA;SCMC;2019/11/06 15:23:00;APOIO PARA PÉS
57375;LCCS;ASM;SL. Nº 707;SEÇÃO DE PATRIMÔNIO - DL;NA;CNC, 07º ANDAR;10446;2019-05-09;S;N;NA;SCMC;2019/11/06 15:48:00;MICROCOMPUTADOR NOTEBOOK, INTEL, PENTIUM
72196;LCCS;ASP;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;30521;2019-10-09;S;N;NA;Marcio Guillardi da Silva;2019/10/09 17:39:00;POLTRONA GIRATÓRIA COM BRAÇOS
34928;LCCS;AUSM;SL. Nº 707;SEÇÃO DE PATRIMÔNIO - DL;NA;CNC, 07º ANDAR;18959;2018-08-08;S;N;NA;Marcio Guillardi da Silva;2019/05/31 15:52:00;CARRINHO PARA TRANSPORTE
64195;LCCS;BSO;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;20702;2019-07-18;S;N;NA;Marcio Guillardi da Silva;2019/07/23 16:56:00;PONTO DE ACESSO WIRELESS
68985;LCCS;BSO;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;17705;2019-09-06;S;N;NA;Marcio Guillardi da Silva;2019/09/09 17:05:00;FONE DE OUVIDO
69773;LCCS;BSO;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;18457;2019-09-12;S;N;NA;Marcio Guillardi da Silva;2019/09/13 13:36:00;FONE DE OUVIDO
70264;LCCS;BSO;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;18226;2019-09-18;S;N;NA;Marcio Guillardi da Silva;2019/09/18 13:06:00;APARELHO TELEFONICO KS COM TECLADO
70812;LCCS;BSO;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;24909;2019-09-24;S;N;NA;Marcio Guillardi da Silva;2019/09/26 12:38:00;POLTRONA GIRATÓRIA, C/BRAÇOS, RECLINÁVEL, TECIDO PRETO
72043;LCCS;BSO;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;19974;2019-10-09;S;N;NA;Marcio Guillardi da Silva;2019/10/09 12:27:00;MONITOR DE VÍDEO LCD
70088;LCCS;CARB;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;111784;2019-09-16;S;N;NA;Marcio Guillardi da Silva;2019/09/16 11:24:00;COMENTÁRIOS À CONSOLIDAÇÃO DAS LEIS TRABALHISTAS
46652;LCCS;CAS;SL. Nº 401SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;19087;2019-01-09;S;N;NA;Marcio Guillardi da Silva;2019/01/11 16:52:00;SUPORTE PARA GABINETE
50744;LCCS;CAS;SL. Nº 707;SEÇÃO DE PATRIMÔNIO - DL;NA;CNC, 07º ANDAR;17892;2019-02-19;S;N;NA;SCMC;2019/11/06 15:58:00;LIXEIRA EM AÇO
80715;LCCS;CAS;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;20584;2020-01-24;S;N;NA;SCMC;2020/02/27 17:34:00;POLTRONA GIRATORIA EM TECIDO ESPALDAR ALTO
81284;LCCS;CAS;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;19132;2020-02-03;S;N;NA;Marcio Guillardi da Silva;2020/02/27 17:20:00;FONE DE OUVIDO
72820;LCCS;CBA;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;16831;2019-10-16;S;N;NA;SCMC;2019/11/06 17:42:00;MONITOR DE VÍDEO LCD
11392;LCCS;CGB;SL. Nº 402SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;28104;2017-10-27;S;N;NA;RVGB;2017/10/31 12:29:00;"MESA DE TRABALHO ANGULAR EM ""L"""
63506;LCCS;CGB;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;20362;2019-07-10;S;N;NA;Marcio Guillardi da Silva;2019/07/23 16:57:00;POLTRONA GIRATÓRIA ESPALDAR MÉDIO
63506;LCCS;CGB;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;23017;2019-07-10;S;N;NA;Marcio Guillardi da Silva;2019/07/23 16:57:00;POLTRONA GIRATÓRIA SEM BRAÇO
66189;LCCS;CGB;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;19200;2019-08-15;S;N;NA;SCMC;2020/02/04 12:50:00;IMPRESSORA LASER
66387;LCCS;CGB;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;16328;2019-08-19;S;N;NA;Marcio Guillardi da Silva;2020/02/04 12:50:00;ESTABILIZADOR DE TENSÃO AUTOMÁTICO
66387;LCCS;CGB;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;19200;2019-08-19;S;N;NA;Marcio Guillardi da Silva;2020/02/04 12:50:00;IMPRESSORA LASER
66606;LCCS;CGSS;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;24797;2019-08-20;S;N;NA;SCMC;2019/08/30 17:41:00;CADEIRA MODELO:GIRATÓRIA SEM BRAÇOS
66606;LCCS;CGSS;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;24821;2019-08-20;S;N;NA;SCMC;2019/08/30 17:41:00;CADEIRA MODELO:GIRATÓRIA SEM BRAÇOS
68395;LCCS;CIM;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;24431;2019-09-02;S;N;NA;SCMC;2020/02/27 18:47:00;APARELHO TELEFONICO AASTRA/ MITEL
72251;LCCS;CLC;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;21532;2019-10-10;S;N;NA;Marcio Guillardi da Silva;2019/10/10 16:21:00;POLTRONA GIRATÓRIA EM COURVIN
63954;LCCS;CMCB;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;12906;2019-07-16;S;N;NA;Marcio Guillardi da Silva;2019/07/23 16:56:00;IMPRESSORA LASER
70778;LCCS;CMO;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;28399;2019-09-24;S;N;NA;Marcio Guillardi da Silva;2019/09/26 12:40:00;GAVETEIRO VOLANTE
80906;LCCS;CMO;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;29956;2020-01-29;S;N;NA;SCMC;2020/02/27 17:26:00;FONE DE OUVIDO - HEADSET, MODELO LIFECHAT - LX3000 - MICROSOFT
59761;LCCS;CNJ;SL. Nº 707B;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 07º ANDAR;25789;2019-06-05;S;N;NA;LCCS;2019/06/05 14:25:00;ARMÁRIO ALTO L800 X P472 X H1600 MM
64860;LCCS;CNJ;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;25781;2019-07-29;S;N;NA;Marcio Guillardi da Silva;2019/07/31 09:14:00;ARMÁRIO ALTO L800 X P472 X H1600 MM
64860;LCCS;CNJ;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;25782;2019-07-29;S;N;NA;Marcio Guillardi da Silva;2019/07/31 09:14:00;ARMÁRIO ALTO L800 X P472 X H1600 MM
69122;LCCS;CNJ;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;25784;2019-09-06;S;N;NA;SCMC;2019/11/07 11:08:00;ARMÁRIO ALTO L800 X P472 X H1600 MM
69122;LCCS;CNJ;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;25785;2019-09-06;S;N;NA;SCMC;2019/11/07 11:08:00;ARMÁRIO ALTO L800 X P472 X H1600 MM
65184;LCCS;COPAP;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;109968;2019-08-02;S;N;NA;SCMC;2019/11/07 11:23:00;CLT-LTR
65184;LCCS;COPAP;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;110034;2019-08-02;S;N;NA;SCMC;2019/11/07 11:23:00;CURSO DE DIREITO DO TRABALHO
65184;LCCS;COPAP;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;110088;2019-08-02;S;N;NA;SCMC;2019/11/07 11:23:00;CURSO DE DIREITO PROCESSUAL DO TRABALHO
65184;LCCS;COPAP;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;110120;2019-08-02;S;N;NA;SCMC;2019/11/07 11:23:00;COMENTÁRIOS À CLT
65184;LCCS;COPAP;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;110145;2019-08-02;S;N;NA;SCMC;2019/11/07 11:23:00;CONSTITUIÇÃO DA REPÚBLICA FEDERATIVA DO BRASIL
65184;LCCS;COPAP;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;110230;2019-08-02;S;N;NA;SCMC;2019/11/07 11:23:00;SÚMULAS E ORIENTAÇÕES JURISPRUDENCIAIS DO TST
65184;LCCS;COPAP;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;110271;2019-08-02;S;N;NA;SCMC;2019/11/07 11:23:00;VADE MECUM
10794;LCCS;CRC;SL. Nº 401SS;EQUIPAMENTOS DE TI - SWITCH;NA;CNC, 4º SUBSOLO;18918;2017-10-24;S;N;NA;RVGB;2017/10/24 12:31:00;CAFETEIRA PARA CAFÉ EXPRESSO
10794;LCCS;CRC;SL. Nº 401SS;EQUIPAMENTOS DE TI - SWITCH;NA;CNC, 4º SUBSOLO;29849;2017-10-24;S;N;NA;RVGB;2017/10/24 12:31:00;CAFETEIRA ELÉTRICA EM AÇO INOX
14324;LCCS;CRC;SL. Nº 707;SEÇÃO DE PATRIMÔNIO - DL;NA;CNC, 07º ANDAR;29855;2017-12-05;S;N;NA;RVGB;2017/12/11 17:50:00;CAFETEIRA ELÉTRICA EM AÇO INOX
20851;LCCS;CRC;SL. Nº 707;SEÇÃO DE PATRIMÔNIO - DL;NA;CNC, 07º ANDAR;18921;2018-01-31;S;N;NA;RVGB;2018/02/02 16:12:00;CAFETEIRA EM AÇO INOX
20851;LCCS;CRC;SL. Nº 707;SEÇÃO DE PATRIMÔNIO - DL;NA;CNC, 07º ANDAR;29851;2018-01-31;S;N;NA;RVGB;2018/02/02 16:12:00;CAFETEIRA ELÉTRICA EM AÇO INOX
22275;LCCS;CRC;SL. Nº 707;SEÇÃO DE PATRIMÔNIO - DL;NA;CNC, 07º ANDAR;24400;2018-02-16;S;N;NA;MJDF;2018/02/19 13:53:00;CAFETEIRA EM AÇO INOX
23606;LCCS;CRC;SL. Nº 707;SEÇÃO DE PATRIMÔNIO - DL;NA;CNC, 07º ANDAR;29851;2018-02-26;S;N;NA;RVGB;2018/02/28 12:46:00;CAFETEIRA ELÉTRICA EM AÇO INOX
27215;LCCS;CRC;SL. Nº 402SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;25127;2018-04-12;S;N;NA;Marcio Guillardi da Silva;2018/04/27 12:57:00;CAFETEIRA
28619;LCCS;CRC;SL. Nº 401SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;25039;2018-05-03;S;N;NA;Marcio Guillardi da Silva;2019/03/22 18:57:00;POLTRONA GIRATÓRIA, C/BRAÇOS, RECLINÁVEL, TECIDO PRETO
28982;LCCS;CRC;SL. Nº 707;SEÇÃO DE PATRIMÔNIO - DL;NA;CNC, 07º ANDAR;29851;2018-05-09;S;N;NA;Marcio Guillardi da Silva;2018/06/18 16:31:00;CAFETEIRA ELÉTRICA EM AÇO INOX
29087;LCCS;CRC;SL. Nº 707;SEÇÃO DE PATRIMÔNIO - DL;NA;CNC, 07º ANDAR;29849;2018-05-10;S;N;NA;Marcio Guillardi da Silva;2018/06/07 17:00:00;CAFETEIRA ELÉTRICA EM AÇO INOX
30191;LCCS;CRC;SL. Nº 707;SEÇÃO DE PATRIMÔNIO - DL;NA;CNC, 07º ANDAR;22983;2018-05-24;S;N;NA;Marcio Guillardi da Silva;2018/05/25 12:39:00;CIRCULADOR DE AR
33436;LCCS;CRC;SL. Nº 707;SEÇÃO DE PATRIMÔNIO - DL;NA;CNC, 07º ANDAR;9967;2018-07-11;S;N;NA;Marcio Guillardi da Silva;2019/03/27 15:10:00;FORNO DE MICROONDAS
33436;LCCS;CRC;SL. Nº 707;SEÇÃO DE PATRIMÔNIO - DL;NA;CNC, 07º ANDAR;14611;2018-07-11;S;N;NA;Marcio Guillardi da Silva;2019/03/27 15:10:00;FORNO DE MICROONDAS
33436;LCCS;CRC;SL. Nº 707;SEÇÃO DE PATRIMÔNIO - DL;NA;CNC, 07º ANDAR;19023;2018-07-11;S;N;NA;Marcio Guillardi da Silva;2019/03/27 15:10:00;FORNO DE MICROONDAS
33436;LCCS;CRC;SL. Nº 707;SEÇÃO DE PATRIMÔNIO - DL;NA;CNC, 07º ANDAR;19024;2018-07-11;S;N;NA;Marcio Guillardi da Silva;2019/03/27 15:10:00;FORNO DE MICROONDAS
33436;LCCS;CRC;SL. Nº 707;SEÇÃO DE PATRIMÔNIO - DL;NA;CNC, 07º ANDAR;19025;2018-07-11;S;N;NA;Marcio Guillardi da Silva;2019/03/27 15:10:00;FORNO DE MICROONDAS
33436;LCCS;CRC;SL. Nº 707;SEÇÃO DE PATRIMÔNIO - DL;NA;CNC, 07º ANDAR;21886;2018-07-11;S;N;NA;Marcio Guillardi da Silva;2019/03/27 15:10:00;FORNO DE MICROONDAS
36616;LCCS;CRC;SL. Nº 707B;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 07º ANDAR;32471;2018-08-29;S;N;NA;Marcio Guillardi da Silva;2019/05/27 16:30:00;FORNO MICROONDAS 30 LITROS LG
38396;LCCS;CRC;SL. Nº 707B;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 07º ANDAR;18806;2018-10-02;S;N;NA;RVGB;2019/11/06 14:42:00;ARMÁRIO ALTO
39894;LCCS;CRC;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;20890;2018-10-30;S;N;NA;SCMC;2018/11/01 10:44:00;CAFETEIRA PARA CAFÉ EXPRESSO
46702;LCCS;CRC;SL. Nº 401SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;18921;2019-01-09;S;N;NA;Marcio Guillardi da Silva;2019/01/11 16:52:00;CAFETEIRA EM AÇO INOX
46702;LCCS;CRC;SL. Nº 401SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;18922;2019-01-09;S;N;NA;Marcio Guillardi da Silva;2019/01/11 16:52:00;CAFETEIRA EM AÇO INOX
46702;LCCS;CRC;SL. Nº 401SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;29854;2019-01-09;S;N;NA;Marcio Guillardi da Silva;2019/01/11 16:52:00;CAFETEIRA ELÉTRICA EM AÇO INOX
46720;LCCS;CRC;SL. Nº 401SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;18934;2019-01-10;S;N;NA;Marcio Guillardi da Silva;2019/01/11 16:53:00;FORNO ELÉTRICO
46721;LCCS;CRC;SL. Nº 401SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;23608;2019-01-10;S;N;NA;Marcio Guillardi da Silva;2019/01/11 16:53:00;FORNO DE MICROONDAS
46739;LCCS;CRC;SL. Nº 401SS;EQUIPAMENTOS DE TI - SWITCH;NA;CNC, 4º SUBSOLO;25130;2019-01-10;S;N;NA;Marcio Guillardi da Silva;2019/02/05 12:34:00;CAFETEIRA
47115;LCCS;CRC;SL. Nº 402SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;25073;2019-01-14;S;N;NA;Marcio Guillardi da Silva;2019/02/05 12:36:00;LIQUIDIFICADOR
48574;LCCS;CRC;SL. Nº 401SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;16319;2019-02-04;S;N;NA;Marcio Guillardi da Silva;2019/02/05 12:37:00;CAFETEIRA EM AÇO INOX
48574;LCCS;CRC;SL. Nº 401SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;16320;2019-02-04;S;N;NA;Marcio Guillardi da Silva;2019/02/05 12:37:00;CAFETEIRA EM AÇO INOX
48574;LCCS;CRC;SL. Nº 401SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;24398;2019-02-04;S;N;NA;Marcio Guillardi da Silva;2019/02/05 12:37:00;CAFETEIRA EM AÇO INOX
48574;LCCS;CRC;SL. Nº 401SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;27239;2019-02-04;S;N;NA;Marcio Guillardi da Silva;2019/02/05 12:37:00;CAFETEIRA
48574;LCCS;CRC;SL. Nº 401SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;29851;2019-02-04;S;N;NA;Marcio Guillardi da Silva;2019/02/05 12:37:00;CAFETEIRA ELÉTRICA EM AÇO INOX
48574;LCCS;CRC;SL. Nº 401SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;29853;2019-02-04;S;N;NA;Marcio Guillardi da Silva;2019/02/05 12:37:00;CAFETEIRA ELÉTRICA EM AÇO INOX
48574;LCCS;CRC;SL. Nº 401SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;30243;2019-02-04;S;N;NA;Marcio Guillardi da Silva;2019/02/05 12:37:00;CAFETEIRA ELÉTRICA EM AÇO INOX
48574;LCCS;CRC;SL. Nº 401SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;30244;2019-02-04;S;N;NA;Marcio Guillardi da Silva;2019/02/05 12:37:00;CAFETEIRA ELÉTRICA EM AÇO INOX
49828;LCCS;CRC;SL. Nº 401SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;25129;2019-02-06;S;N;NA;Marcio Guillardi da Silva;2019/02/06 15:32:00;CAFETEIRA
51019;LCCS;CRC;SL. Nº 401SS;SEÇÃO DE PATRIMONIO - DA;NA;CNC, 4º SUBSOLO;20255;2019-02-21;S;N;NA;Marcio Guillardi da Silva;2019/03/26 14:29:00;APARELHO TELEFONICO SIMPLES COM TECLADO
63143;LCCS;CRC;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;25049;2019-07-08;S;N;NA;Marcio Guillardi da Silva;2019/07/23 16:54:00;MICROONDAS
63499;LCCS;CRC;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;25131;2019-07-10;S;N;NA;Marcio Guillardi da Silva;2019/07/23 16:55:00;CAFETEIRA
63499;LCCS;CRC;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;29848;2019-07-10;S;N;NA;Marcio Guillardi da Silva;2019/07/23 16:55:00;CAFETEIRA ELÉTRICA EM AÇO INOX
65613;LCCS;CRC;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;18532;2019-08-08;S;N;NA;SCMC;2019/08/08 16:01:00;LIXEIRA EM POLIETILENO
65614;LCCS;CRC;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;18538;2019-08-08;S;N;NA;SCMC;2019/08/08 16:00:00;LIXEIRA EM POLIETILENO
65615;LCCS;CRC;SL. Nº 402SS;DEPÓSITO SEÇÃO DE PATRIMONIO;NA;CNC, 4º SUBSOLO;18535;2019-08-08;S;N;NA;SCMC;2019/08/08 16:02:00;LIXEIRA EM POLIETILENO
